央视频道-电信,#genre#
超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8
金牌综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8

地方,-移动,#genre#
河南梨园,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225581/index.m3u8?fmt=ts2hls
湖南茶频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225781/index.m3u8?fmt=ts2hls
湖南快乐垂钓,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225780/index.m3u8?fmt=ts2hls
重庆汽摩 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225506/index.m3u8?fmt=ts2hls
青岛中华美食 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225924/index.m3u8
四川康巴卫视 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226207/index.m3u8
兵团卫视 标清,http://39.135.140.104:6610/PLTV/88888888/224/3221226200/1/index.m3u8?fmt=ts2hls
山东教育卫视 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225719/index.m3u8
陕西农林卫视 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226204/index.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
黑龙江佳木斯新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8


体育,-移动,#genre#
超级体育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225767/index.m3u8?
CCTV5+,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225706/index.m3u8?
CCTV16,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226230/index.m3u8?
咪咕精彩足球,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226240/index.m3u8?
咪咕综合体育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226243/index.m3u8?
咪咕全民热练,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226261/index.m3u8?


其他,-移动,#genre#
新华社区,http://39.135.140.104:6610/PLTV/88888888/224/3221226297/1/index.m3u8?fmt=ts2hls
新华全球连线,http://39.135.140.104:6610/PLTV/88888888/224/3221226298/1/index.m3u8?fmt=ts2hls
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
潮妈辣婆,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8
精品体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8
军事评论,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8
农业致富,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8
武搏世界,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8
中国功夫,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8
哒啵赛事,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8
健身,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226261/index.m3u8
纯享4K,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8


教育,-移动,#genre#
CETV1,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225661/index.m3u8?
CETV2,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226242/index.m3u8?
CETV4,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225937/index.m3u8?
山东教育卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225719/index.m3u8?

购物,-移动,#genre#
优购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226219/index.m3u8?
严选购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226190/index.m3u8?
家有购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225971/index.m3u8?
环球购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225972/index.m3u8?
中视购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225976/index.m3u8?
央广购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225974/index.m3u8?
风尚购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225970/index.m3u8?
好享购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225973/index.m3u8?
快乐购,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225975/index.m3u8?

轮播,-移动,#genre#
精品综合,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225716/index.m3u8?
精品大剧,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225714/index.m3u8?
古装剧场,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225678/index.m3u8?
家庭剧场,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225713/index.m3u8?
热播精选,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225712/index.m3u8?
军旅剧场,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225669/index.m3u8?
金牌综艺,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225711/index.m3u8?
军事评论,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225757/index.m3u8?
精品体育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225709/index.m3u8?
怡伴健康,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225666/index.m3u8?
潮妈辣婆,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225708/index.m3u8?
农业致富,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225670/index.m3u8?
中国功夫,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225660/index.m3u8?
哒啵赛事,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225653/index.m3u8?
哒啵电竞,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226265/index.m3u8?
欢乐剧场,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221226210/index.m3u8?
东北热剧,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221226202/index.m3u8?
炫舞未来,http://zxrr.jx.chinamobile.com:8080/TVOD/88888910/224/3221225707/index.m3u8?
黑莓电影,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225769/index.m3u8?
黑莓动画,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225672/index.m3u8?

其他,-移动,#genre#
CNC中文,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226297/index.m3u8?
CNC英文,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226298/index.m3u8?
CCTV4K,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225786/index.m3u8?
江西汽摩,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225506/10000100000000060000000000000104_0.smil/index.m3u8?
